global_sentence_id,source_id,title,subdomain,paragraph_id,local_sentence_id,language,sentence,num_chars,num_devanagari_chars,num_latin_chars
SENT_0000363,DIAB_005,High Blood Sugar,diabetes_complications,1,46,ne,"तपाईँको रगतमा िचनीको उच्च स्तरलाई िनयिन्तर्त गनर्का लािग तपाईँले औषधी खानु पनᱷ हुन सक्छ, अथवा तपाईँको आहारमा पिरवतर्न गनुर् पनᱷ र ᳞ायाम गनुर् पनᱷ आवश्यकता हुन सक्छ।",164,133,0
SENT_0000364,DIAB_005,High Blood Sugar,diabetes_complications,1,47,ne,तपाईँलाई मधुमेह छ भने तल िदइएका मधुमेह उपचार योजनाको पालना गरेर रगतमा िचनीको उच्च स्तरलाई िनयिन्तर्त गनुर्होस्: • आफ्नो आहारको योजनाको पालना गनुर्होस्।,151,127,0
SENT_0000365,DIAB_005,High Blood Sugar,diabetes_complications,1,48,ne,• तपाईँको इन्सुिलन र चक्कीहरू िनदᱷशनअनुसार िलनुहोस्।,52,44,0
SENT_0000366,DIAB_005,High Blood Sugar,diabetes_complications,1,49,ne,• आफ्नो रगतमा िचनीको स्तरको बारम्बार जाँच गनुर्होस् र पिरणामहरूको रेकडर् राख्नुहोस्।,84,72,0
SENT_0000367,DIAB_005,High Blood Sugar,diabetes_complications,1,50,ne,• आफ्नो गितिविध वा ᳞ायामको िनयिमत कायर्कर्मको पालना गनुर्होस्।,62,52,0
SENT_0000368,DIAB_005,High Blood Sugar,diabetes_complications,1,51,en,3 High Blood Sugar.,19,0,14
SENT_0000369,DIAB_005,High Blood Sugar,diabetes_complications,1,52,en,Nepali.,7,0,6
SENT_0000370,DIAB_005,High Blood Sugar,diabetes_complications,1,54,en,"Unless otherwise stated, user may print or download information from www.healthinfotranslations.org for personal, non-commercial use only.",138,0,117
SENT_0000371,DIAB_005,High Blood Sugar,diabetes_complications,1,55,en,The medical information found on this website should not be used in place of a consultation with your doctor or other health care provider.,139,0,115
SENT_0000372,DIAB_005,High Blood Sugar,diabetes_complications,1,56,en,You should always seek the advice of your doctor or other qualiﬁ ed health care provider before you start or stop any treatment or with any questions you may have about a medical condition.,189,0,154
SENT_0000373,DIAB_005,High Blood Sugar,diabetes_complications,1,57,en,"The Ohio State University Wexner Medical Center, Mount Carmel Health System, OhioHealth and Nationwide Children’s Hospital are not responsible for injuries or damages you may incur as a result of your stopping medical treatment or your failure to obtain treatment.",264,0,221
SENT_0000374,DIAB_005,High Blood Sugar,diabetes_complications,1,58,en,• Contact your doctor if you see patterns of high blood sugar.,62,0,49
SENT_0000375,DIAB_005,High Blood Sugar,diabetes_complications,1,59,en,• Follow your sick day plan if you are ill.,43,0,32
SENT_0000376,DIAB_005,High Blood Sugar,diabetes_complications,1,60,en,"If not treated, high blood sugar could lead to coma or even death.",66,0,52
SENT_0000377,DIAB_005,High Blood Sugar,diabetes_complications,2,1,en,"Talk to your doctor, nurse or diabetes educator if you have any questions or concerns.",86,0,70
SENT_0000378,DIAB_005,High Blood Sugar,diabetes_complications,2,2,ne,• रगतमा िचनीको उच्च स्तरका प्याटनर् देख्नुहुन्छ भने आफ्ना डक्टरलाई सम्पकर् गनुर्होस्।,85,73,0
SENT_0000379,DIAB_005,High Blood Sugar,diabetes_complications,2,3,ne,• तपाईँ िबरामी हुनुहुन्छ भने आफ्नो िबरामी योजनाको पालना गनुर्होस्।,66,56,0
SENT_0000380,DIAB_005,High Blood Sugar,diabetes_complications,2,4,ne,उपचार गिरएन भने रगतमा िचनीको उच्च स्तरले कोमा अथार्त् िन᳟ेतको अवस्थामा पुग्न सिकन्छ वा मृत्यु समेत हुन सक्छ।,108,90,0
SENT_0000381,DIAB_005,High Blood Sugar,diabetes_complications,2,5,ne,"तपाईँका कुनै पर᳤्हरू वा िचन्ताहरू छन् भने आफ्ना तपाईँका कुनै पर᳤्हरू वा िचन्ताहरू छन् भने आफ्ना डक्टर, नसर् वा मधुमेह परामशर्दातािसत कुरा डक्टर, नसर् वा मधुमेह परामशर्दातािसत कुरा गनुर्होस्।",190,158,0
SENT_0000382,DIAB_005,High Blood Sugar,diabetes_complications,2,6,ne,गनुर्होस्।,10,10,0
SENT_0000383,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,1,en,Drawing Up One Insulin.,23,0,19
SENT_0000384,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,2,en,Nepali.,7,0,6
SENT_0000385,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,3,mixed,Drawing Up One Insulin इन्सुिलनको एक खुराक िनकाल्ने तिरका इन्सुिलनको एक खुराक िनकाल्ने तिरका To control your diabetes you need to take insulin.,143,60,60
SENT_0000386,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,4,en,"Insulin can only be given by injections, also called shots.",59,0,48
SENT_0000387,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,5,en,Your doctor will tell you how much insulin to take and how often to take it.,76,0,60
SENT_0000388,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,6,en,Getting Ready 1.,16,0,12
SENT_0000389,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,7,en,Gather the needed supplies • Insulin • Insulin syringe • Alcohol pad 2.,71,0,54
SENT_0000390,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,8,en,Wash your hands with warm water and soap.,41,0,33
SENT_0000391,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,9,en,Dry your hands.,15,0,12
SENT_0000392,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,10,en,What to Do 1.,13,0,8
SENT_0000393,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,11,en,Check the label on the insulin bottle to make sure you are using the correct insulin.,85,0,69
SENT_0000394,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,13,en,Check the expiration date on your insulin bottle.,49,0,41
SENT_0000395,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,14,en,Do not use expired insulin.,27,0,22
SENT_0000396,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,15,en,Throw away any insulin left in the bottle 30 days after you ﬁ rst open the bottle.,82,0,62
SENT_0000397,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,17,en,Gently roll the bottle of insulin between your hands until it is mixed.,71,0,58
SENT_0000398,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,18,en,Do not shake the insulin bottle because this can cause air bubbles.,67,0,55
SENT_0000399,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,20,en,"Wipe off the top of the insulin bottle with an alcohol pad, and then do not touch the top of the bottle.",104,0,81
SENT_0000400,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,21,ne,मधुमेहमािथ िनयन्तर्णका लािग तपाईँले इन्सुिलन िलनु पनᱷ हुन्छ।,60,52,0
SENT_0000401,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,22,ne,इन्सुिलनलाई सुई᳇ारा मातर्ै िलन सिकन्छ जसलाई शट्स पिन भिनन्छ।,60,51,0
SENT_0000402,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,23,ne,तपाईँले कित मातर्ामा इन्सुिलन िलनु पनᱷ र कितपल्ट िलनु पनᱷ हो भ᳖े िवषयमा तपाईँका डक्टरले तपाईँलाई बताउनेछन्।,107,88,0
SENT_0000403,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,24,ne,तयारी हुँदै तयारी हुँदै 1.,26,20,0
SENT_0000404,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,25,ne,चािहने सामानहरू तयार राख्नुहोस् • इन्सुिलन • इन्सुिलन िसिरंज • अल्कोहल प्याड 2.,79,62,0
SENT_0000405,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,26,ne,मनतातो पानी र साबुनले आफ्ना हात पखाल्नुहोस्।,44,38,0
SENT_0000406,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,27,ne,हातहरू सुकाउनुहोस्।,19,18,0
SENT_0000407,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,28,ne,के गनुर् पछर् के गनुर् पछर् 1.,30,22,0
SENT_0000408,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,29,ne,तपाईँले सही इन्सुिलनको पर्योग गदᱺ हुनुहुन्छ भ᳖े सुिनि᳟त गनर्का लािग इन्सुिलनको शीशीमा लेबल जाँच गनुर्होस्।,106,89,0
SENT_0000409,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,31,ne,तपाईँको इन्सुिलनको शीशीमा त्यसको म्याद जाँच्नुहोस्।,51,46,0
SENT_0000410,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,32,ne,म्याद समा᳙ भइसकेको इन्सुिलनको पर्योग नगनुर्होस् नगनुर्होस्।,59,52,0
SENT_0000411,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,33,ne,तपाईँले पिहलोपल्ट शीशी खोलेको 30 िदनपिछ शीशीमा बाँकी रहेकोइन्सुिलनलाई फ्याँिकिदनुहोस्।,86,75,0
SENT_0000412,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,35,ne,आफ्ना दुवै हत्केलाको बीचमा इन्सुिलनको शीशीलाई राखेर िवस्तारै घुमाउनुहोस् जसबाट त्यो रामर्री िमिस्सयोस्।,103,91,0
SENT_0000413,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,36,ne,इन्सुिलनको शीशीलाई नहल्लाउनुहोस् िकनभने यसोगदार् त्यसमा हावाका बुलबुलाहरू ब᳖ सक्छन्।,84,74,0
SENT_0000414,DIAB_006,Drawing Up One Insulin,diabetes_medicines,1,38,ne,"इन्सुिलनको ढक्कनीलाई अल्कोहल प्याडले पुछ्नुहोस्, अिन त्यसपिछ शीशीको ढक्कनीमा हातले नछुनुहोस्।",93,82,0
